id,month,top_name,two_name,or_auc,or_auc_zb,or_acc,or_acc_zb,
1457,2018/3/1 12:00 AM,汽车,车载电器,1582524257,0.2,4139981220,0.21,
1458,2018/4/1 12:00 AM,汽车,车载电器,1247369327,0.18,5387350547,0.21,
1459,2018/5/1 12:00 AM,汽车,车载电器,1722772083,0.25,7110122629,0.21,
1460,2018/6/1 12:00 AM,汽车,车载电器,2753257411,0.32,9863380040,0.24,
1461,2018/1/1 12:00 AM,汽车,机动车,320162717.7,0.05,320162717.7,0.05,
1462,2018/2/1 12:00 AM,汽车,机动车,205494386.4,0.04,525657104,0.05,
1463,2018/3/1 12:00 AM,汽车,机动车,318449044.5,0.04,844106148.5,0.04,
1464,2018/4/1 12:00 AM,汽车,机动车,606684749.4,0.09,1450790898,0.06,
1465,2018/5/1 12:00 AM,汽车,机动车,930073185.8,0.13,2380864084,0.07,
1466,2018/6/1 12:00 AM,汽车,机动车,729579031.5,0.09,3110443115,0.07,
1467,2018/1/1 12:00 AM,汽车,其他汽车,3073214555,0.45,3073214555,0.45,
1468,2018/2/1 12:00 AM,汽车,其他汽车,2179733507,0.48,5252948061,0.46,
1469,2018/3/1 12:00 AM,汽车,其他汽车,3358164703,0.42,8611112764,0.44,
1470,2018/4/1 12:00 AM,汽车,其他汽车,3358557381,0.49,11969670145,0.46,
1471,2018/5/1 12:00 AM,汽车,其他汽车,4318358924,0.62,16288029069,0.49,
1472,2018/6/1 12:00 AM,汽车,其他汽车,6317868701,0.74,22605897771,0.54,
1473,2018/1/1 12:00 AM,汽车,汽车装饰,3093708974,0.45,3093708974,0.45,
1474,2018/2/1 12:00 AM,汽车,汽车装饰,2465865684,0.54,5559574658,0.49,
1475,2018/3/1 12:00 AM,汽车,汽车装饰,3409175689,0.43,8968750346,0.46,
1476,2018/4/1 12:00 AM,汽车,汽车装饰,2677128831,0.39,11645879178,0.44,
1477,2018/5/1 12:00 AM,汽车,汽车装饰,4347672085,0.63,15993551263,0.48,
1478,2018/6/1 12:00 AM,汽车,汽车装饰,6505842640,0.76,22499393903,0.54,
1479,2018/1/1 12:00 AM,日用品,保健器械,1438443974,0.21,1438443974,0.21,
1480,2018/2/1 12:00 AM,日用品,保健器械,752864018.4,0.16,2191307992,0.19,
1481,2018/3/1 12:00 AM,日用品,保健器械,798228248.6,0.1,2989536241,0.15,
1482,2018/4/1 12:00 AM,日用品,保健器械,969188220.5,0.14,3958724461,0.15,
1483,2018/5/1 12:00 AM,日用品,保健器械,1978175133,0.29,5936899594,0.18,
1484,2018/6/1 12:00 AM,日用品,保健器械,4750051202,0.56,10686950796,0.26,
1485,2018/1/1 12:00 AM,日用品,儿童玩具,2506362603,0.36,2506362603,0.36,
1486,2018/2/1 12:00 AM,日用品,儿童玩具,1934170502,0.42,4440533105,0.39,
1487,2018/3/1 12:00 AM,日用品,儿童玩具,2934851800,0.37,7375384905,0.38,
1488,2018/4/1 12:00 AM,日用品,儿童玩具,2313529734,0.34,9688914638,0.37,
1489,2018/5/1 12:00 AM,日用品,儿童玩具,5111182079,0.74,14800096717,0.45,
1490,2018/6/1 12:00 AM,日用品,儿童玩具,7426707398,0.87,22226804116,0.53,
1491,2018/8/1 12:00 AM,日用品,日用化工产品,1932704109,0.25,8215638243,0.15,
1492,2018/1/1 12:00 AM,日用品,工艺品,130552878.4,0.02,130552878.4,0.02,
1493,2018/2/1 12:00 AM,日用品,工艺品,123518379.3,0.03,254071257.8,0.02,
1494,2018/3/1 12:00 AM,日用品,工艺品,147297613.3,0.02,401368871.1,0.02,
1495,2018/4/1 12:00 AM,日用品,工艺品,120979269.8,0.02,522348140.9,0.02,
1496,2018/5/1 12:00 AM,日用品,工艺品,210596110.9,0.03,732944251.8,0.02,
1497,2018/6/1 12:00 AM,日用品,工艺品,262653883.3,0.03,995598135.1,0.02,
1498,2018/1/1 12:00 AM,日用品,其他日用品,4350424721,0.63,4350424721,0.63,
1499,2018/2/1 12:00 AM,日用品,其他日用品,3198379865,0.7,7548804586,0.66,
1500,2018/3/1 12:00 AM,日用品,其他日用品,5147465314,0.65,12696269900,0.66,
1501,2018/4/1 12:00 AM,日用品,其他日用品,4863892681,0.71,17560162581,0.67,
1502,2018/5/1 12:00 AM,日用品,其他日用品,10018952424,1.44,27579115004,0.83,
1503,2018/6/1 12:00 AM,日用品,其他日用品,14449249639,1.69,42028364643,1.01,
1504,2018/1/1 12:00 AM,日用品,燃气灶具,542153204.4,0.08,542153204.4,0.08,
1505,2018/2/1 12:00 AM,日用品,燃气灶具,341837333.2,0.07,883990537.6,0.08,
1506,2018/3/1 12:00 AM,日用品,燃气灶具,527461624.3,0.07,1411452162,0.07,
1507,2018/4/1 12:00 AM,日用品,燃气灶具,485988576.6,0.07,1897440739,0.07,
1508,2018/5/1 12:00 AM,日用品,燃气灶具,1060095679,0.15,2957536417,0.09,
1509,2018/6/1 12:00 AM,日用品,燃气灶具,1789619563,0.21,4747155981,0.11,
1510,2018/1/1 12:00 AM,日用品,人力或助动力车类及配件,1254013364,0.18,1254013364,0.18,
1511,2018/2/1 12:00 AM,日用品,人力或助动力车类及配件,769661146.6,0.17,2023674510,0.18,
1512,2018/3/1 12:00 AM,日用品,人力或助动力车类及配件,2770183149,0.35,4793857659,0.25,
1513,2018/4/1 12:00 AM,日用品,人力或助动力车类及配件,2330361188,0.34,7124218847,0.27,
1514,2018/5/1 12:00 AM,日用品,人力或助动力车类及配件,4658769761,0.67,11782988609,0.36,
1515,2018/6/1 12:00 AM,日用品,人力或助动力车类及配件,5681925842,0.66,17464914451,0.42,
1516,2018/1/1 12:00 AM,日用品,日用百货,10370895797,1.51,10370895797,1.51,
1517,2018/2/1 12:00 AM,日用品,日用百货,7462809982,1.63,17833705779,1.56,
1518,2018/3/1 12:00 AM,日用品,日用百货,13344627927,1.69,31178333706,1.61,
1519,2018/4/1 12:00 AM,日用品,日用百货,10419362062,1.51,41597695768,1.58,
1520,2018/5/1 12:00 AM,日用品,日用百货,22930639477,3.31,64528335245,1.94,
1521,2018/6/1 12:00 AM,日用品,日用百货,29987046769,3.51,94515382014,2.26,
1522,2018/1/1 12:00 AM,日用品,日用化工产品,672163665.1,0.1,672163665.1,0.1,
1523,2018/2/1 12:00 AM,日用品,日用化工产品,403029744.4,0.09,1075193410,0.09,
1524,2018/3/1 12:00 AM,日用品,日用化工产品,727345374.2,0.09,1802538784,0.09,
1525,2018/4/1 12:00 AM,日用品,日用化工产品,536988462,0.08,2339527246,0.09,
1526,2018/5/1 12:00 AM,日用品,日用化工产品,1148330413,0.17,3487857659,0.11,
1527,2018/6/1 12:00 AM,日用品,日用化工产品,1386078823,0.16,4873936481,0.12,
1528,2018/1/1 12:00 AM,日用品,日用杂品,5488193620,0.8,5488193620,0.8,
1529,2018/2/1 12:00 AM,日用品,日用杂品,4094134759,0.89,9582328379,0.84,
1530,2018/3/1 12:00 AM,日用品,日用杂品,6227425787,0.79,15809754166,0.82,
1531,2018/4/1 12:00 AM,日用品,日用杂品,5598431426,0.81,21408185592,0.82,
1532,2018/5/1 12:00 AM,日用品,日用杂品,11477315709,1.65,32885501301,0.99,
1533,2018/6/1 12:00 AM,日用品,日用杂品,12985407335,1.52,45870908636,1.1,
1534,2018/1/1 12:00 AM,日用品,照明器具,2334327584,0.34,2334327584,0.34,
1535,2018/2/1 12:00 AM,日用品,照明器具,1442824453,0.32,3777152037,0.33,
1536,2018/3/1 12:00 AM,日用品,照明器具,2131263646,0.27,5908415684,0.31,
1537,2018/4/1 12:00 AM,日用品,照明器具,2070880377,0.3,7979296060,0.3,
1538,2018/5/1 12:00 AM,日用品,照明器具,5090904357,0.73,13070200417,0.39,
1539,2018/6/1 12:00 AM,日用品,照明器具,6769574982,0.79,19839775399,0.48,
1540,2018/1/1 12:00 AM,日用品,钟表眼镜及配件,2110941825,0.31,2110941825,0.31,
1541,2018/2/1 12:00 AM,日用品,钟表眼镜及配件,1613697002,0.35,3724638827,0.33,
1542,2018/3/1 12:00 AM,日用品,钟表眼镜及配件,2941892566,0.37,6666531393,0.34,
1543,2018/4/1 12:00 AM,日用品,钟表眼镜及配件,2163971109,0.31,8830502502,0.34,
1544,2018/5/1 12:00 AM,日用品,钟表眼镜及配件,4949005610,0.71,13779508112,0.42,
1545,2018/6/1 12:00 AM,日用品,钟表眼镜及配件,4972707070,0.58,18752215183,0.45,
1546,2018/1/1 12:00 AM,书报杂志,报纸,15888927.95,0,15888927.95,0,
1547,2018/2/1 12:00 AM,书报杂志,报纸,14036498.34,0,29925426.29,0,
1548,2018/3/1 12:00 AM,书报杂志,报纸,30108293.11,0,60033719.4,0,
1549,2018/4/1 12:00 AM,书报杂志,报纸,24068744.89,0,84102464.29,0,
1550,2018/5/1 12:00 AM,书报杂志,报纸,10783617.74,0,94886082.03,0,
1551,2018/6/1 12:00 AM,书报杂志,报纸,15693182.47,0,110579264.5,0,
1552,2018/1/1 12:00 AM,书报杂志,期刊杂志,377044476.6,0.05,377044476.6,0.05,
1553,2018/2/1 12:00 AM,书报杂志,期刊杂志,250751814.5,0.05,627796291.1,0.05,
1554,2018/3/1 12:00 AM,书报杂志,期刊杂志,276824863.8,0.03,904621154.9,0.05,
1555,2018/4/1 12:00 AM,书报杂志,期刊杂志,325619013.3,0.05,1230240168,0.05,
1556,2018/5/1 12:00 AM,书报杂志,期刊杂志,159251997.5,0.02,1389492166,0.04,
1557,2018/6/1 12:00 AM,书报杂志,期刊杂志,259703900.8,0.03,1649196066,0.04,
1558,2018/1/1 12:00 AM,书报杂志,其他书报杂志,16063448.14,0,16063448.14,0,
1559,2018/2/1 12:00 AM,书报杂志,其他书报杂志,10314697.36,0,26378145.5,0,
1560,2018/3/1 12:00 AM,书报杂志,其他书报杂志,1120607.85,0,27498753.35,0,
1561,2018/4/1 12:00 AM,书报杂志,其他书报杂志,11285398.3,0,38784151.65,0,
1562,2018/5/1 12:00 AM,书报杂志,其他书报杂志,9065824.43,0,47849976.08,0,
1563,2018/6/1 12:00 AM,书报杂志,其他书报杂志,22117828.43,0,69967804.51,0,
1564,2018/1/1 12:00 AM,书报杂志,书籍,7767756755,1.13,7767756755,1.13,
1565,2018/2/1 12:00 AM,书报杂志,书籍,5913071324,1.29,13680828079,1.19,
1566,2018/3/1 12:00 AM,书报杂志,书籍,13033167712,1.65,26713995792,1.38,
1567,2018/4/1 12:00 AM,书报杂志,书籍,10184796299,1.48,36898792090,1.41,
1568,2018/5/1 12:00 AM,书报杂志,书籍,5534146330,0.8,42432938420,1.28,
1569,2018/6/1 12:00 AM,书报杂志,书籍,8159215268,0.95,50592153689,1.21,
1570,2018/1/1 12:00 AM,体育、娱乐用品,户外用品,2104079451,0.31,2104079451,0.31,
1571,2018/2/1 12:00 AM,体育、娱乐用品,户外用品,1709210426,0.37,3813289877,0.33,
1572,2018/3/1 12:00 AM,体育、娱乐用品,户外用品,2974387101,0.38,6787676978,0.35,
1573,2018/4/1 12:00 AM,体育、娱乐用品,户外用品,2774504019,0.4,9562180997,0.36,
1574,2018/5/1 12:00 AM,体育、娱乐用品,户外用品,2138213382,0.31,11700394379,0.35,
1575,2018/6/1 12:00 AM,体育、娱乐用品,户外用品,4979421275,0.58,16679815654,0.4,
1576,2018/1/1 12:00 AM,体育、娱乐用品,健身器材,2970642538,0.43,2970642538,0.43,
1577,2018/2/1 12:00 AM,体育、娱乐用品,健身器材,1831620176,0.4,4802262714,0.42,
1578,2018/3/1 12:00 AM,体育、娱乐用品,健身器材,6374578012,0.81,11176840727,0.58,
1579,2018/4/1 12:00 AM,体育、娱乐用品,健身器材,6341825184,0.92,17518665911,0.67,
1580,2018/5/1 12:00 AM,体育、娱乐用品,健身器材,4169925165,0.6,21688591076,0.65,
1581,2018/6/1 12:00 AM,体育、娱乐用品,健身器材,6514020987,0.76,28202612063,0.68,
1582,2018/1/1 12:00 AM,体育、娱乐用品,乐器,1701843673,0.25,1701843673,0.25,
1583,2018/2/1 12:00 AM,体育、娱乐用品,乐器,1162554208,0.25,2864397881,0.25,
1584,2018/3/1 12:00 AM,体育、娱乐用品,乐器,2446232955,0.31,5310630836,0.27,
1585,2018/4/1 12:00 AM,体育、娱乐用品,乐器,2020137510,0.29,7330768346,0.28,
1586,2018/5/1 12:00 AM,体育、娱乐用品,乐器,1537062243,0.22,8867830589,0.27,
1587,2018/6/1 12:00 AM,体育、娱乐用品,乐器,2596235099,0.3,11464065688,0.27,
1588,2018/1/1 12:00 AM,体育、娱乐用品,其他体育、娱乐用品,1293636447,0.19,1293636447,0.19,
1589,2018/2/1 12:00 AM,体育、娱乐用品,其他体育、娱乐用品,1134106730,0.25,2427743177,0.21,
1590,2018/3/1 12:00 AM,体育、娱乐用品,其他体育、娱乐用品,2017940029,0.25,4445683206,0.23,
1591,2018/4/1 12:00 AM,体育、娱乐用品,其他体育、娱乐用品,1347764370,0.2,5793447576,0.22,
1592,2018/5/1 12:00 AM,体育、娱乐用品,其他体育、娱乐用品,1225431109,0.18,7018878685,0.21,
1593,2018/6/1 12:00 AM,体育、娱乐用品,其他体育、娱乐用品,2029638290,0.24,9048516974,0.22,
1594,2018/1/1 12:00 AM,体育、娱乐用品,棋牌,2036662164,0.3,2036662164,0.3,
1595,2018/2/1 12:00 AM,体育、娱乐用品,棋牌,1103993178,0.24,3140655342,0.27,
1596,2018/3/1 12:00 AM,体育、娱乐用品,棋牌,402543673.7,0.05,3543199015,0.18,
1597,2018/4/1 12:00 AM,体育、娱乐用品,棋牌,1251078461,0.18,4794277476,0.18,
1598,2018/5/1 12:00 AM,体育、娱乐用品,棋牌,945626885.2,0.14,5739904361,0.17,
1599,2018/6/1 12:00 AM,体育、娱乐用品,棋牌,1620322515,0.19,7360226876,0.18,
1600,2018/1/1 12:00 AM,体育、娱乐用品,体育用品,3009803729,0.44,3009803729,0.44,
1601,2018/2/1 12:00 AM,体育、娱乐用品,体育用品,2515468587,0.55,5525272316,0.48,
1602,2018/3/1 12:00 AM,体育、娱乐用品,体育用品,5584387962,0.71,11109660277,0.57,
1603,2018/4/1 12:00 AM,体育、娱乐用品,体育用品,5572022517,0.81,16681682795,0.64,
1604,2018/5/1 12:00 AM,体育、娱乐用品,体育用品,4186407624,0.6,20868090419,0.63,
1605,2018/6/1 12:00 AM,体育、娱乐用品,体育用品,6784837515,0.79,27652927934,0.66,
1606,2018/1/1 12:00 AM,体育、娱乐用品,游戏话费,7671305881,1.12,7671305881,1.12,
1607,2018/2/1 12:00 AM,体育、娱乐用品,游戏话费,7289351927,1.59,14960657808,1.31,
1608,2018/3/1 12:00 AM,体育、娱乐用品,游戏话费,10981525339,1.39,25942183147,1.34,
1609,2018/4/1 12:00 AM,体育、娱乐用品,游戏话费,7235559906,1.05,33177743053,1.26,
1610,2018/5/1 12:00 AM,体育、娱乐用品,游戏话费,4380915158,0.63,37558658211,1.13,
1611,2018/6/1 12:00 AM,体育、娱乐用品,游戏话费,6398213246,0.75,43956871458,1.05,
1612,2018/1/1 12:00 AM,体育、娱乐用品,游艺器材,1421336028,0.21,1421336028,0.21,
1613,2018/2/1 12:00 AM,体育、娱乐用品,游艺器材,1406129093,0.31,2827465121,0.25,
1614,2018/3/1 12:00 AM,体育、娱乐用品,游艺器材,2233470210,0.28,5060935331,0.26,
1615,2018/4/1 12:00 AM,体育、娱乐用品,游艺器材,1559194033,0.23,6620129365,0.25,
1616,2018/5/1 12:00 AM,体育、娱乐用品,游艺器材,1100678472,0.16,7720807837,0.23,
1617,2018/6/1 12:00 AM,体育、娱乐用品,游艺器材,1747471970,0.2,9468279807,0.23,
1618,2018/1/1 12:00 AM,体育、娱乐用品,照相器材及用品,4169731291,0.61,4169731291,0.61,
1619,2018/2/1 12:00 AM,体育、娱乐用品,照相器材及用品,3206783373,0.7,7376514664,0.64,
1620,2018/3/1 12:00 AM,体育、娱乐用品,照相器材及用品,6103893232,0.77,13480407896,0.7,
1621,2018/4/1 12:00 AM,体育、娱乐用品,照相器材及用品,5677597834,0.82,19158005730,0.73,
1622,2018/5/1 12:00 AM,体育、娱乐用品,照相器材及用品,5626019583,0.81,24784025313,0.75,
1623,2018/6/1 12:00 AM,体育、娱乐用品,照相器材及用品,8552537355,1,33336562668,0.8,
1624,2017/9/1 12:00 AM,中西药品,中草药及中成药,1535787883,0.23,12398333819,0.25,
1625,2017/10/1 12:00 AM,中西药品,中草药及中成药,2157682637,0.33,14556016456,0.26,
1626,2017/11/1 12:00 AM,中西药品,中草药及中成药,2134126691,0.22,16690143147,0.26,
1627,2017/12/1 12:00 AM,中西药品,中草药及中成药,1956030780,0.26,18646173927,0.26,
1628,2017/1/1 12:00 AM,种子饲料,无二级类目,2686279.71,0,2686279.71,0,
1629,2017/2/1 12:00 AM,种子饲料,无二级类目,1651919.81,0,4338199.52,0,
1630,2017/3/1 12:00 AM,种子饲料,无二级类目,2735461.91,0,7073661.43,0,
1631,2017/4/1 12:00 AM,种子饲料,无二级类目,1554130.31,0,8627791.74,0,
1632,2017/5/1 12:00 AM,种子饲料,无二级类目,298651342.8,0.05,307279134.5,0.01,
1633,2017/6/1 12:00 AM,种子饲料,无二级类目,258114224.9,0.04,565393359.5,0.02,
1634,2017/7/1 12:00 AM,种子饲料,无二级类目,198738660,0.04,764132019.5,0.02,
1635,2017/8/1 12:00 AM,种子饲料,无二级类目,231160232.3,0.04,995292251.8,0.02,
1636,2017/9/1 12:00 AM,种子饲料,无二级类目,310628800.3,0.05,1305921052,0.03,
1637,2017/10/1 12:00 AM,种子饲料,无二级类目,230266320.8,0.03,1536187373,0.03,
1638,2017/11/1 12:00 AM,种子饲料,无二级类目,400066304.7,0.04,1936253678,0.03,
1639,2017/12/1 12:00 AM,种子饲料,无二级类目,260186050,0.03,2196439728,0.03,
1640,2018/1/1 12:00 AM,电子出版物及音像制品,电子出版物,133620667.1,0.02,133620667.1,0.02,
1641,2018/2/1 12:00 AM,电子出版物及音像制品,电子出版物,113038440.2,0.02,246659107.2,0.02,
1642,2018/3/1 12:00 AM,电子出版物及音像制品,电子出版物,139647101.8,0.02,386306209,0.02,
1643,2018/4/1 12:00 AM,电子出版物及音像制品,电子出版物,150531635.9,0.02,536837845,0.02,
1644,2018/5/1 12:00 AM,电子出版物及音像制品,电子出版物,118901044.5,0.02,655738889.4,0.02,
1645,2018/6/1 12:00 AM,电子出版物及音像制品,电子出版物,205175817.9,0.02,860914707.3,0.02,
1646,2018/1/1 12:00 AM,电子出版物及音像制品,其他电子出版物及音像制品,10796623.32,0,10796623.32,0,
1647,2018/2/1 12:00 AM,电子出版物及音像制品,其他电子出版物及音像制品,10908130.03,0,21704753.35,0,
1648,2018/3/1 12:00 AM,电子出版物及音像制品,其他电子出版物及音像制品,1908830.55,0,23613583.9,0,
1649,2018/4/1 12:00 AM,电子出版物及音像制品,其他电子出版物及音像制品,4646175.58,0,28259759.48,0,
1650,2018/5/1 12:00 AM,电子出版物及音像制品,其他电子出版物及音像制品,15867766.99,0,44127526.47,0,
1651,2018/6/1 12:00 AM,电子出版物及音像制品,其他电子出版物及音像制品,27299713.85,0,71427240.32,0,
1652,2018/1/1 12:00 AM,电子出版物及音像制品,音像制品,11480382.09,0,11480382.09,0,
1653,2018/2/1 12:00 AM,电子出版物及音像制品,音像制品,6348355.89,0,17828737.98,0,
1654,2018/3/1 12:00 AM,电子出版物及音像制品,音像制品,1774178.63,0,19602916.61,0,
1655,2018/4/1 12:00 AM,电子出版物及音像制品,音像制品,5427063.13,0,25029979.74,0,
1656,2018/5/1 12:00 AM,电子出版物及音像制品,音像制品,19077648.5,0,44107628.24,0,
1657,2018/6/1 12:00 AM,电子出版物及音像制品,音像制品,32160079.8,0,76267708.04,0,
1658,2018/1/1 12:00 AM,非实物,非实物,2.00E+11,29.06,2.00E+11,29.06,
1659,2018/2/1 12:00 AM,非实物,非实物,1.33E+11,29.06,3.33E+11,29.06,
1660,2018/3/1 12:00 AM,非实物,非实物,1.83E+11,23.07,5.15E+11,26.61,
1661,2018/4/1 12:00 AM,非实物,非实物,1.65E+11,23.91,6.80E+11,25.9,
1662,2018/5/1 12:00 AM,非实物,非实物,1.70E+11,24.51,8.50E+11,25.61,
1663,2018/6/1 12:00 AM,非实物,非实物,1.94E+11,22.68,1.04E+12,25.01,
1664,2018/1/1 12:00 AM,服装鞋帽、针纺织品,服装,1.13E+11,16.48,1.13E+11,16.48,
1665,2018/2/1 12:00 AM,服装鞋帽、针纺织品,服装,57782441538,12.62,1.71E+11,14.94,
1666,2018/3/1 12:00 AM,服装鞋帽、针纺织品,服装,1.08E+11,13.64,2.79E+11,14.41,
1667,2018/4/1 12:00 AM,服装鞋帽、针纺织品,服装,95926272723,13.93,3.75E+11,14.28,
1668,2018/5/1 12:00 AM,服装鞋帽、针纺织品,服装,1.00E+11,14.43,4.75E+11,14.32,
1669,2018/6/1 12:00 AM,服装鞋帽、针纺织品,服装,98860373771,11.56,5.74E+11,13.75,
1670,2018/1/1 12:00 AM,服装鞋帽、针纺织品,其他服装鞋帽、针纺织品,4574399730,0.67,4574399730,0.67,
1671,2018/2/1 12:00 AM,服装鞋帽、针纺织品,其他服装鞋帽、针纺织品,2457709367,0.54,7032109097,0.61,
1672,2018/3/1 12:00 AM,服装鞋帽、针纺织品,其他服装鞋帽、针纺织品,9170219271,1.16,16202328368,0.84,
1673,2018/4/1 12:00 AM,服装鞋帽、针纺织品,其他服装鞋帽、针纺织品,7937703933,1.15,24140032302,0.92,
1674,2018/5/1 12:00 AM,服装鞋帽、针纺织品,其他服装鞋帽、针纺织品,7067555667,1.02,31207587968,0.94,
1675,2018/6/1 12:00 AM,服装鞋帽、针纺织品,其他服装鞋帽、针纺织品,6912386999,0.81,38119974967,0.91,
1676,2018/1/1 12:00 AM,服装鞋帽、针纺织品,箱包皮具,7184838955,1.05,7184838955,1.05,
1677,2018/2/1 12:00 AM,服装鞋帽、针纺织品,箱包皮具,3958961626,0.86,11143800581,0.97,
1678,2018/3/1 12:00 AM,服装鞋帽、针纺织品,箱包皮具,13333602116,1.68,24477402697,1.26,
1679,2018/4/1 12:00 AM,服装鞋帽、针纺织品,箱包皮具,12003389073,1.74,36480791769,1.39,
1680,2018/5/1 12:00 AM,服装鞋帽、针纺织品,箱包皮具,10165093175,1.47,46645884944,1.41,
1681,2018/6/1 12:00 AM,服装鞋帽、针纺织品,箱包皮具,10271166421,1.2,56917051366,1.36,
1682,2018/1/1 12:00 AM,服装鞋帽、针纺织品,鞋帽,23877102740,3.48,23877102740,3.48,
1683,2018/2/1 12:00 AM,服装鞋帽、针纺织品,鞋帽,12831277681,2.8,36708380420,3.21,
1684,2018/3/1 12:00 AM,服装鞋帽、针纺织品,鞋帽,34272961791,4.33,70981342211,3.67,
1685,2018/4/1 12:00 AM,服装鞋帽、针纺织品,鞋帽,30396927979,4.42,1.01E+11,3.86,
1686,2018/5/1 12:00 AM,服装鞋帽、针纺织品,鞋帽,28075702881,4.05,1.29E+11,3.9,
1687,2018/6/1 12:00 AM,服装鞋帽、针纺织品,鞋帽,29522318541,3.45,1.59E+11,3.81,
1688,2018/1/1 12:00 AM,服装鞋帽、针纺织品,针纺织品,9239104704,1.34,9239104704,1.34,
